# meteo data from ECHO meteo data at EPFL
# time is timestamp yyyy-mm-dd HH:MM
# T is air temperature in degree Celsius
# rh is relative humidity in %
time,T,rh
2018-02-13 12:00,3.32,44
2018-02-13 12:15,3.57,44
2018-02-13 12:30,3.87,46
2018-02-13 12:45,3.71,53
2018-02-13 13:00,3.81,55
2018-02-13 13:15,3.46,56
2018-02-13 13:30,3.77,57
2018-02-13 13:45,4,56
2018-02-13 14:00,3.98,57
2018-02-13 14:15,4.02,55
2018-02-13 14:30,4.14,55
2018-02-13 14:45,4.17,56
2018-02-13 15:00,3.96,57
2018-02-13 15:15,4.31,57
2018-02-13 15:30,4.14,56
2018-02-13 15:45,4.37,54
2018-02-13 16:00,4.2,52
2018-02-13 16:15,3.39,48
2018-02-13 16:30,1.8,46
2018-02-13 16:45,1.56,45
2018-02-13 17:00,1.5,45
2018-02-13 17:15,1.52,45
2018-02-13 17:30,1.44,47
2018-02-13 17:45,1.19,49
2018-02-13 18:00,1.09,50
2018-02-13 18:15,0.73,53
2018-02-13 18:30,0.88,52
2018-02-13 18:45,1.01,52
2018-02-13 19:00,0.83,55
2018-02-13 19:15,0.67,57
2018-02-13 19:30,0.65,58
2018-02-13 19:45,0.6,59
2018-02-13 20:00,0.4,60
2018-02-13 20:15,0.25,60
2018-02-13 20:30,0.28,60
2018-02-13 20:45,0.32,61
2018-02-13 21:00,0.46,62
2018-02-13 21:15,0.51,62
2018-02-13 21:30,0.47,62
2018-02-13 21:45,0.51,62
2018-02-13 22:00,0.44,63
2018-02-13 22:15,0.45,62
2018-02-13 22:30,0.48,62
2018-02-13 22:45,0.57,62
2018-02-13 23:00,0.56,63
2018-02-13 23:15,0.55,62
2018-02-13 23:30,0.51,62
2018-02-13 23:45,0.49,63
2018-02-14 00:00,0.51,63
2018-02-14 00:15,0.39,63
2018-02-14 00:30,0.39,63
2018-02-14 00:45,0.43,62
2018-02-14 01:00,0.43,62
2018-02-14 01:15,0.4,63
2018-02-14 01:30,0.27,63
2018-02-14 01:45,0.23,64
2018-02-14 02:00,0.22,65
2018-02-14 02:15,0.31,66
2018-02-14 02:30,0.19,69
2018-02-14 02:45,0.16,70
2018-02-14 03:00,0.29,71
2018-02-14 03:15,0.33,70
2018-02-14 03:30,0.33,70
2018-02-14 03:45,0.38,70
2018-02-14 04:00,0.38,69
2018-02-14 04:15,0.41,69
2018-02-14 04:30,0.46,68
2018-02-14 04:45,0.5,68
2018-02-14 05:00,0.5,69
2018-02-14 05:15,0.51,69
2018-02-14 05:30,0.59,69
2018-02-14 05:45,0.69,68
2018-02-14 06:00,0.71,69
2018-02-14 06:15,0.76,69
2018-02-14 06:30,0.79,69
2018-02-14 06:45,0.89,69
2018-02-14 07:00,1.03,70
2018-02-14 07:15,0.9,70
2018-02-14 07:30,0.78,71
2018-02-14 07:45,0.69,74
2018-02-14 08:00,0.89,74
2018-02-14 08:15,0.95,73
2018-02-14 08:30,0.97,73
2018-02-14 08:45,1.06,73
2018-02-14 09:00,1.14,73
2018-02-14 09:15,1.16,73
2018-02-14 09:30,1.24,72
2018-02-14 09:45,1.42,72
2018-02-14 10:00,1.64,72
2018-02-14 10:15,1.71,71
2018-02-14 10:30,1.75,71
2018-02-14 10:45,1.9,71
2018-02-14 11:00,2.34,70
2018-02-14 11:15,2.51,69
2018-02-14 11:30,2.78,68
2018-02-14 11:45,3.41,68
2018-02-14 12:00,4.16,67
2018-02-14 12:15,4.53,65
2018-02-14 12:30,4.82,66
2018-02-14 12:45,4.58,67
2018-02-14 13:00,4.11,67
2018-02-14 13:15,4.49,66
2018-02-14 13:30,5.39,65
2018-02-14 13:45,6.86,64
2018-02-14 14:00,6.5,63
2018-02-14 14:15,6.11,63
2018-02-14 14:30,6.33,61
2018-02-14 14:45,6.51,61
2018-02-14 15:00,6.49,61
2018-02-14 15:15,6.47,63
2018-02-14 15:30,6.32,62
2018-02-14 15:45,5.72,63
2018-02-14 16:00,5.5,64
2018-02-14 16:15,5.15,63
2018-02-14 16:30,4.32,64
2018-02-14 16:45,4.07,61
2018-02-14 17:00,3.87,62
2018-02-14 17:15,3.48,62
2018-02-14 17:30,3.31,63
2018-02-14 17:45,3.09,64
2018-02-14 18:00,2.68,65
2018-02-14 18:15,2.47,68
2018-02-14 18:30,2.2,70
2018-02-14 18:45,1.43,72
2018-02-14 19:00,0.94,74
2018-02-14 19:15,1.19,75
2018-02-14 19:30,0.83,76
2018-02-14 19:45,0.63,77
2018-02-14 20:00,1.03,77
2018-02-14 20:15,0.83,77
2018-02-14 20:30,0.44,78
2018-02-14 20:45,0.29,79
2018-02-14 21:00,0.12,79
2018-02-14 21:15,0.32,79
2018-02-14 21:30,0.66,78
2018-02-14 21:45,0.81,78
2018-02-14 22:00,0.9,77
2018-02-14 22:15,0.69,78
2018-02-14 22:30,0.46,79
2018-02-14 22:45,0.11,80
2018-02-14 23:00,-0.02,81
2018-02-14 23:15,0.18,80
2018-02-14 23:30,0.07,81
2018-02-14 23:45,0.19,81
2018-02-15 00:00,0.17,81
2018-02-15 00:15,0.07,81
2018-02-15 00:30,0,81
2018-02-15 00:45,0.09,82
2018-02-15 01:00,0.21,82
2018-02-15 01:15,0.33,82
2018-02-15 01:30,0.49,81
2018-02-15 01:45,0.61,81
2018-02-15 02:00,0.59,81
2018-02-15 02:15,0.69,81
2018-02-15 02:30,0.91,80
2018-02-15 02:45,0.81,81
2018-02-15 03:00,0.89,81
2018-02-15 03:15,1.09,80
2018-02-15 03:30,1.18,79
2018-02-15 03:45,1.08,80
2018-02-15 04:00,1.04,80
2018-02-15 04:15,1.21,80
2018-02-15 04:30,1.31,80
2018-02-15 04:45,1.28,80
2018-02-15 05:00,1.38,81
2018-02-15 05:15,1.41,81
2018-02-15 05:30,1.52,81
2018-02-15 05:45,1.62,80
2018-02-15 06:00,1.63,80
2018-02-15 06:15,1.44,81
2018-02-15 06:30,1.46,84
2018-02-15 06:45,1.6,86
2018-02-15 07:00,1.7,88
2018-02-15 07:15,1.8,90
2018-02-15 07:30,1.77,92
2018-02-15 07:45,1.87,93
2018-02-15 08:00,1.93,93
2018-02-15 08:15,2.05,93
2018-02-15 08:30,2.17,94
2018-02-15 08:45,2.23,94
2018-02-15 09:00,2.35,94
2018-02-15 09:15,2.38,94
2018-02-15 09:30,2.46,95
2018-02-15 09:45,2.68,95
2018-02-15 10:00,2.81,95
2018-02-15 10:15,2.87,95
2018-02-15 10:30,3.01,94
2018-02-15 10:45,3.14,94
2018-02-15 11:00,3.12,94
2018-02-15 11:15,3.01,94
2018-02-15 11:30,3.09,94
2018-02-15 11:45,3.13,94
2018-02-15 12:00,3.19,95
2018-02-15 12:15,3.21,95
2018-02-15 12:30,3.17,95
2018-02-15 12:45,3.28,94
2018-02-15 13:00,3.43,93
2018-02-15 13:15,3.49,92
2018-02-15 13:30,3.72,90
2018-02-15 13:45,3.78,89
2018-02-15 14:00,3.81,89
2018-02-15 14:15,3.79,88
2018-02-15 14:30,3.85,89
2018-02-15 14:45,4.01,91
2018-02-15 15:00,4.08,92
2018-02-15 15:15,4.13,93
2018-02-15 15:30,4.16,93
2018-02-15 15:45,4.3,93
2018-02-15 16:00,4.58,94
2018-02-15 16:15,4.55,94
2018-02-15 16:30,4.52,94
2018-02-15 16:45,4.38,94
2018-02-15 17:00,4.54,94
2018-02-15 17:15,4.77,93
2018-02-15 17:30,4.8,92
2018-02-15 17:45,4.77,90
2018-02-15 18:00,4.75,90
2018-02-15 18:15,4.83,90
2018-02-15 18:30,4.91,90
2018-02-15 18:45,4.89,90
2018-02-15 19:00,4.96,91
2018-02-15 19:15,5.04,92
2018-02-15 19:30,4.96,92
2018-02-15 19:45,4.99,92
2018-02-15 20:00,5.24,92
2018-02-15 20:15,5.49,93
2018-02-15 20:30,5.52,93
2018-02-15 20:45,5.36,92
2018-02-15 21:00,5.39,91
2018-02-15 21:15,5.38,91
2018-02-15 21:30,5.4,91
2018-02-15 21:45,5.52,91
2018-02-15 22:00,5.64,90
2018-02-15 22:15,5.72,90
2018-02-15 22:30,5.79,91
2018-02-15 22:45,5.81,92
2018-02-15 23:00,5.8,93
2018-02-15 23:15,5.69,94
2018-02-15 23:30,5.72,94
2018-02-15 23:45,5.89,93
2018-02-16 00:00,5.97,93
2018-02-16 00:15,5.86,93
2018-02-16 00:30,6,93
2018-02-16 00:45,6.04,93
2018-02-16 01:00,5.98,93
2018-02-16 01:15,5.96,94
2018-02-16 01:30,5.91,94
2018-02-16 01:45,6.08,95
2018-02-16 02:00,6.13,95
2018-02-16 02:15,6.18,94
2018-02-16 02:30,6.28,94
2018-02-16 02:45,6.29,94
2018-02-16 03:00,6.09,93
2018-02-16 03:15,5.99,94
2018-02-16 03:30,5.84,94
2018-02-16 03:45,5.72,95
2018-02-16 04:00,5.71,96
2018-02-16 04:15,5.78,96
2018-02-16 04:30,5.87,97
2018-02-16 04:45,5.79,97
2018-02-16 05:00,5.87,97
2018-02-16 05:15,6,98
2018-02-16 05:30,6.13,98
2018-02-16 05:45,6.24,98
2018-02-16 06:00,5.97,98
2018-02-16 06:15,5.98,98
2018-02-16 06:30,6.18,98
2018-02-16 06:45,6.28,98
2018-02-16 07:00,6.43,98
2018-02-16 07:15,6.53,98
2018-02-16 07:30,6.52,98
2018-02-16 07:45,6.52,98
2018-02-16 08:00,6.36,98
2018-02-16 08:15,6.27,98
2018-02-16 08:30,6.4,98
2018-02-16 08:45,6.6,98
2018-02-16 09:00,6.71,98
2018-02-16 09:15,6.83,99
2018-02-16 09:30,7.01,99
2018-02-16 09:45,7.04,99
2018-02-16 10:00,7.18,99
2018-02-16 10:15,7.26,99
2018-02-16 10:30,7.26,99
2018-02-16 10:45,7.39,99
2018-02-16 11:00,7.58,99
2018-02-16 11:15,8.02,99
2018-02-16 11:30,8.23,99
2018-02-16 11:45,7.7,99
2018-02-16 12:00,7.41,99
2018-02-16 12:15,7.53,100
2018-02-16 12:30,7.59,100
2018-02-16 12:45,7.87,100
2018-02-16 13:00,8.37,100
2018-02-16 13:15,8.38,100
2018-02-16 13:30,8.6,100
2018-02-16 13:45,8.84,100
2018-02-16 14:00,8.82,100
2018-02-16 14:15,8.86,100
2018-02-16 14:30,8.9,100
2018-02-16 14:45,9.1,100
2018-02-16 15:00,9.27,100
2018-02-16 15:15,9.41,100
2018-02-16 15:30,8.96,100
2018-02-16 15:45,8.32,98
2018-02-16 16:00,8.21,96
2018-02-16 16:15,7.95,95
2018-02-16 16:30,7.59,95
2018-02-16 16:45,7.44,95
2018-02-16 17:00,7.47,96
2018-02-16 17:15,7.44,96
2018-02-16 17:30,7.3,95
2018-02-16 17:45,7.21,95
2018-02-16 18:00,7.06,95
2018-02-16 18:15,6.92,95
2018-02-16 18:30,6.83,95
2018-02-16 18:45,6.76,95
2018-02-16 19:00,6.7,94
2018-02-16 19:15,6.52,95
2018-02-16 19:30,6.46,95
2018-02-16 19:45,6.36,95
2018-02-16 20:00,6.3,95
2018-02-16 20:15,6.25,96
2018-02-16 20:30,6.18,96
2018-02-16 20:45,6.18,96
2018-02-16 21:00,6.22,96
2018-02-16 21:15,6.18,96
2018-02-16 21:30,6.21,96
2018-02-16 21:45,6.25,96
2018-02-16 22:00,6.31,96
2018-02-16 22:15,6.33,95
2018-02-16 22:30,6.26,94
2018-02-16 22:45,6.22,94
2018-02-16 23:00,6.23,94
2018-02-16 23:15,6.26,94
2018-02-16 23:30,6.26,94
2018-02-16 23:45,6.23,93
2018-02-17 00:00,6.26,93
2018-02-17 00:15,6.33,93
2018-02-17 00:30,6.29,93
2018-02-17 00:45,6.3,93
2018-02-17 01:00,6.3,93
2018-02-17 01:15,6.21,93
2018-02-17 01:30,6.04,94
2018-02-17 01:45,5.96,95
2018-02-17 02:00,5.9,96
2018-02-17 02:15,5.88,97
2018-02-17 02:30,5.87,97
2018-02-17 02:45,5.91,98
2018-02-17 03:00,5.96,97
2018-02-17 03:15,6,97
2018-02-17 03:30,5.99,97
2018-02-17 03:45,5.96,98
2018-02-17 04:00,5.93,98
2018-02-17 04:15,5.89,98
2018-02-17 04:30,5.89,98
2018-02-17 04:45,5.84,98
2018-02-17 05:00,5.82,99
2018-02-17 05:15,5.77,99
2018-02-17 05:30,5.75,99
2018-02-17 05:45,5.75,99
2018-02-17 06:00,5.7,100
2018-02-17 06:15,5.67,100
2018-02-17 06:30,5.66,100
2018-02-17 06:45,5.63,100
2018-02-17 07:00,5.63,100
2018-02-17 07:15,5.6,100
2018-02-17 07:30,5.57,100
2018-02-17 07:45,5.67,100
2018-02-17 08:00,5.69,100
2018-02-17 08:15,5.75,100
2018-02-17 08:30,5.82,100
2018-02-17 08:45,5.88,100
2018-02-17 09:00,5.95,100
2018-02-17 09:15,5.92,100
2018-02-17 09:30,5.96,100
2018-02-17 09:45,6.01,100
2018-02-17 10:00,6.06,100
2018-02-17 10:15,6.02,100
2018-02-17 10:30,6.1,100
2018-02-17 10:45,6.16,100
2018-02-17 11:00,6.16,100
2018-02-17 11:15,6.24,100
2018-02-17 11:30,6.3,100
2018-02-17 11:45,6.5,100
2018-02-17 12:00,6.61,100
2018-02-17 12:15,6.68,100
2018-02-17 12:30,6.76,100
2018-02-17 12:45,6.81,100
2018-02-17 13:00,7.03,100
2018-02-17 13:15,7.07,100
2018-02-17 13:30,6.98,100
2018-02-17 13:45,6.82,100
2018-02-17 14:00,6.74,100
2018-02-17 14:15,6.87,100
2018-02-17 14:30,7.18,100
2018-02-17 14:45,7.33,100
2018-02-17 15:00,7.39,100
2018-02-17 15:15,7.54,100
2018-02-17 15:30,8.03,100
2018-02-17 15:45,8.2,100
2018-02-17 16:00,8.17,99
2018-02-17 16:15,8.1,96
2018-02-17 16:30,7.77,92
2018-02-17 16:45,7.5,88
2018-02-17 17:00,7.7,85
2018-02-17 17:15,7.82,84
2018-02-17 17:30,7.88,84
2018-02-17 17:45,7.86,85
2018-02-17 18:00,7.81,85
2018-02-17 18:15,7.66,86
2018-02-17 18:30,7.35,86
2018-02-17 18:45,7.3,85
2018-02-17 19:00,7.65,82
2018-02-17 19:15,7.8,79
2018-02-17 19:30,7.56,81
2018-02-17 19:45,6.96,84
2018-02-17 20:00,7.2,83
2018-02-17 20:15,7.37,82
2018-02-17 20:30,7.36,80
2018-02-17 20:45,7.27,79
2018-02-17 21:00,6.96,78
2018-02-17 21:15,6.85,79
2018-02-17 21:30,6.75,81
2018-02-17 21:45,6.57,81
2018-02-17 22:00,6.21,80
2018-02-17 22:15,6.03,77
2018-02-17 22:30,6.07,68
2018-02-17 22:45,5.76,71
2018-02-17 23:00,5.55,69
2018-02-17 23:15,5.57,66
2018-02-17 23:30,5.51,66
2018-02-17 23:45,5.23,69
2018-02-18 00:00,5.11,69
2018-02-18 00:15,5.13,68
2018-02-18 00:30,5.12,68
2018-02-18 00:45,4.98,69
2018-02-18 01:00,4.93,69
2018-02-18 01:15,4.88,69
2018-02-18 01:30,4.8,68
2018-02-18 01:45,4.65,70
2018-02-18 02:00,4.46,71
2018-02-18 02:15,4.32,72
2018-02-18 02:30,4.3,72
2018-02-18 02:45,4.27,73
2018-02-18 03:00,4.19,74
2018-02-18 03:15,4.14,73
2018-02-18 03:30,3.95,73
2018-02-18 03:45,3.4,75
2018-02-18 04:00,3.13,76
2018-02-18 04:15,3.11,75
2018-02-18 04:30,3.09,76
2018-02-18 04:45,3.08,77
2018-02-18 05:00,3.08,75
2018-02-18 05:15,3.2,73
2018-02-18 05:30,3.45,73
2018-02-18 05:45,3.46,74
2018-02-18 06:00,3.41,75
2018-02-18 06:15,3.33,75
2018-02-18 06:30,3.29,75
2018-02-18 06:45,3.25,75
2018-02-18 07:00,3.19,75
2018-02-18 07:15,3.12,75
2018-02-18 07:30,3.05,75
2018-02-18 07:45,2.98,74
2018-02-18 08:00,2.77,74
2018-02-18 08:15,2.47,75
2018-02-18 08:30,2.52,75
2018-02-18 08:45,2.59,75
2018-02-18 09:00,2.54,76
2018-02-18 09:15,2.78,75
2018-02-18 09:30,4.04,73
2018-02-18 09:45,4.95,70
2018-02-18 10:00,4.93,69
2018-02-18 10:15,4.57,69
2018-02-18 10:30,3.58,70
2018-02-18 10:45,4.44,69
2018-02-18 11:00,4.05,69
2018-02-18 11:15,4.2,69
2018-02-18 11:30,4.36,69
2018-02-18 11:45,4.33,71
2018-02-18 12:00,4.46,71
2018-02-18 12:15,4.52,70
2018-02-18 12:30,4.66,70
2018-02-18 12:45,4.65,69
2018-02-18 13:00,4.46,69
2018-02-18 13:15,4.88,69
2018-02-18 13:30,5.03,68
2018-02-18 13:45,4.77,69
2018-02-18 14:00,4.59,70
2018-02-18 14:15,4.37,69
2018-02-18 14:30,4.41,70
2018-02-18 14:45,4.44,69
2018-02-18 15:00,4.27,70
2018-02-18 15:15,4.2,70
2018-02-18 15:30,4.11,70
2018-02-18 15:45,4.05,70
2018-02-18 16:00,3.98,70
2018-02-18 16:15,3.93,70
2018-02-18 16:30,3.86,70
2018-02-18 16:45,3.78,70
2018-02-18 17:00,3.77,70
2018-02-18 17:15,3.73,70
2018-02-18 17:30,3.6,70
2018-02-18 17:45,3.47,70
2018-02-18 18:00,3.4,70
2018-02-18 18:15,3.37,70
2018-02-18 18:30,3.35,70
2018-02-18 18:45,3.32,71
2018-02-18 19:00,3.27,71
2018-02-18 19:15,3.22,71
2018-02-18 19:30,3.18,72
2018-02-18 19:45,3.15,72
2018-02-18 20:00,3.11,72
2018-02-18 20:15,3.04,73
2018-02-18 20:30,3,73
2018-02-18 20:45,2.97,73
2018-02-18 21:00,2.94,74
2018-02-18 21:15,2.87,74
2018-02-18 21:30,2.82,75
2018-02-18 21:45,2.81,75
2018-02-18 22:00,2.77,75
2018-02-18 22:15,2.71,75
2018-02-18 22:30,2.65,75
2018-02-18 22:45,2.62,75
2018-02-18 23:00,2.61,76
2018-02-18 23:15,2.61,76
2018-02-18 23:30,2.57,76
2018-02-18 23:45,2.55,75
2018-02-19 00:00,2.49,76
2018-02-19 00:15,2.4,77
2018-02-19 00:30,2.43,77
2018-02-19 00:45,2.4,77
2018-02-19 01:00,2.39,77
2018-02-19 01:15,2.38,77
2018-02-19 01:30,2.35,78
2018-02-19 01:45,2.32,78
2018-02-19 02:00,2.29,78
2018-02-19 02:15,2.31,78
2018-02-19 02:30,2.29,78
2018-02-19 02:45,2.26,79
2018-02-19 03:00,2.27,79
2018-02-19 03:15,2.29,78
2018-02-19 03:30,2.3,78
2018-02-19 03:45,2.29,78
2018-02-19 04:00,2.32,77
2018-02-19 04:15,2.31,77
2018-02-19 04:30,2.34,77
2018-02-19 04:45,2.35,77
2018-02-19 05:00,2.36,77
2018-02-19 05:15,2.33,77
2018-02-19 05:30,2.26,78
2018-02-19 05:45,2.22,78
2018-02-19 06:00,2.23,78
2018-02-19 06:15,2.25,78
2018-02-19 06:30,2.26,77
2018-02-19 06:45,2.25,77
2018-02-19 07:00,2.22,78
2018-02-19 07:15,2.18,78
2018-02-19 07:30,2.17,79
2018-02-19 07:45,2.21,79
2018-02-19 08:00,2.25,79
2018-02-19 08:15,2.32,79
2018-02-19 08:30,2.41,79
2018-02-19 08:45,2.51,79
2018-02-19 09:00,2.63,79
2018-02-19 09:15,2.73,78
2018-02-19 09:30,2.74,78
2018-02-19 09:45,2.81,78
2018-02-19 10:00,3.18,77
2018-02-19 10:15,3.65,74
2018-02-19 10:30,3.6,72
2018-02-19 10:45,3.8,72
2018-02-19 11:00,4.28,70
2018-02-19 11:15,4.76,68
2018-02-19 11:30,4.78,64
2018-02-19 11:45,5,64
2018-02-19 12:00,5.36,63
2018-02-19 12:15,5.84,62
2018-02-19 12:30,6.34,62
2018-02-19 12:45,6.27,61
2018-02-19 13:00,6.4,61
2018-02-19 13:15,7.28,59
2018-02-19 13:30,7.44,58
2018-02-19 13:45,7.28,59
2018-02-19 14:00,7.1,60
2018-02-19 14:15,6.95,60
2018-02-19 14:30,7.48,59
2018-02-19 14:45,7.33,60
2018-02-19 15:00,7.22,61
2018-02-19 15:15,6.56,62
2018-02-19 15:30,6.11,63
2018-02-19 15:45,5.38,64
2018-02-19 16:00,5.23,64
2018-02-19 16:15,5.27,64
2018-02-19 16:30,5.1,63
2018-02-19 16:45,4.75,66
2018-02-19 17:00,4.46,66
2018-02-19 17:15,4.31,67
2018-02-19 17:30,4.09,68
2018-02-19 17:45,3.75,69
2018-02-19 18:00,3.48,69
2018-02-19 18:15,3.34,69
2018-02-19 18:30,2.9,71
2018-02-19 18:45,2.43,73
2018-02-19 19:00,2.46,75
2018-02-19 19:15,2.79,75
2018-02-19 19:30,3.01,74
2018-02-19 19:45,3.04,73
2018-02-19 20:00,2.81,75
2018-02-19 20:15,2.88,75
2018-02-19 20:30,2.74,75
2018-02-19 20:45,2.67,76
2018-02-19 21:00,2.6,77
2018-02-19 21:15,2.7,77
2018-02-19 21:30,2.83,77
2018-02-19 21:45,2.76,77
2018-02-19 22:00,2.84,78
2018-02-19 22:15,2.87,78
2018-02-19 22:30,2.82,78
2018-02-19 22:45,2.78,79
2018-02-19 23:00,2.8,79
2018-02-19 23:15,2.74,79
2018-02-19 23:30,2.67,80
2018-02-19 23:45,2.65,81
2018-02-20 00:00,2.71,81
2018-02-20 00:15,2.65,82
2018-02-20 00:30,2.63,82
2018-02-20 00:45,2.71,82
2018-02-20 01:00,2.68,81
2018-02-20 01:15,2.71,80
2018-02-20 01:30,2.76,80
2018-02-20 01:45,2.8,79
2018-02-20 02:00,2.84,77
2018-02-20 02:15,2.8,77
2018-02-20 02:30,2.78,78
2018-02-20 02:45,2.77,79
2018-02-20 03:00,2.79,78
2018-02-20 03:15,2.83,77
2018-02-20 03:30,2.81,76
2018-02-20 03:45,2.76,77
2018-02-20 04:00,2.68,77
2018-02-20 04:15,2.59,78
2018-02-20 04:30,2.62,78
2018-02-20 04:45,2.55,78
2018-02-20 05:00,2.61,77
2018-02-20 05:15,2.54,77
2018-02-20 05:30,2.45,78
2018-02-20 05:45,2.44,78
2018-02-20 06:00,2.49,77
2018-02-20 06:15,2.41,77
2018-02-20 06:30,2.28,77
2018-02-20 06:45,2.17,77
2018-02-20 07:00,2.16,76
2018-02-20 07:15,2.08,76
2018-02-20 07:30,2.14,76
2018-02-20 07:45,2.17,75
2018-02-20 08:00,2.21,75
2018-02-20 08:15,2.36,74
2018-02-20 08:30,2.52,73
2018-02-20 08:45,2.6,71
2018-02-20 09:00,2.85,70
2018-02-20 09:15,2.92,70
2018-02-20 09:30,2.91,70
2018-02-20 09:45,2.8,70
2018-02-20 10:00,3.58,67
2018-02-20 10:15,5.28,63
2018-02-20 10:30,6.17,61
2018-02-20 10:45,6.7,59
2018-02-20 11:00,6.91,57
2018-02-20 11:15,6.94,55
2018-02-20 11:30,7.21,54
2018-02-20 11:45,7.24,54
2018-02-20 12:00,7.71,52
2018-02-20 12:15,8.14,51
2018-02-20 12:30,8.65,50
2018-02-20 12:45,8.89,48
2018-02-20 13:00,9.18,48
2018-02-20 13:15,8.92,52
2018-02-20 13:30,9.03,50
2018-02-20 13:45,9.37,48
2018-02-20 14:00,9.42,52
2018-02-20 14:15,8.93,53
2018-02-20 14:30,9.38,49
2018-02-20 14:45,9.31,50
2018-02-20 15:00,9.45,48
2018-02-20 15:15,10.2,43
2018-02-20 15:30,9.47,44
2018-02-20 15:45,8.57,46
2018-02-20 16:00,7.8,48
2018-02-20 16:15,7.42,48
2018-02-20 16:30,7.05,49
2018-02-20 16:45,6.77,50
2018-02-20 17:00,6.54,50
2018-02-20 17:15,6.32,51
2018-02-20 17:30,5.66,51
2018-02-20 17:45,4.94,52
2018-02-20 18:00,4.66,55
2018-02-20 18:15,4.19,57
2018-02-20 18:30,3.59,60
2018-02-20 18:45,3.09,62
2018-02-20 19:00,2.72,63
2018-02-20 19:15,2.57,63
2018-02-20 19:30,2.47,62
2018-02-20 19:45,2.2,63
2018-02-20 20:00,1.81,63
2018-02-20 20:15,1.47,64
2018-02-20 20:30,1.3,64
2018-02-20 20:45,1.08,63
2018-02-20 21:00,0.9,63
2018-02-20 21:15,0.73,63
2018-02-20 21:30,0.67,64
2018-02-20 21:45,0.63,65
2018-02-20 22:00,0.63,66
2018-02-20 22:15,0.7,66
2018-02-20 22:30,0.74,67
2018-02-20 22:45,0.81,68
2018-02-20 23:00,0.81,68
2018-02-20 23:15,0.72,68
2018-02-20 23:30,0.66,68
2018-02-20 23:45,0.59,67
2018-02-21 00:00,0.4,66
2018-02-21 00:15,0.4,66
2018-02-21 00:30,0.38,66
2018-02-21 00:45,0.17,66
2018-02-21 01:00,0.11,66
2018-02-21 01:15,0.06,66
2018-02-21 01:30,0.06,66
2018-02-21 01:45,0.1,67
2018-02-21 02:00,0.15,66
2018-02-21 02:15,0.1,66
2018-02-21 02:30,-0.09,67
2018-02-21 02:45,-0.25,67
2018-02-21 03:00,-0.35,67
2018-02-21 03:15,-0.45,66
2018-02-21 03:30,-0.51,64
2018-02-21 03:45,-0.48,62
2018-02-21 04:00,-0.44,62
2018-02-21 04:15,-0.48,62
2018-02-21 04:30,-0.58,63
2018-02-21 04:45,-0.57,64
2018-02-21 05:00,-0.49,64
2018-02-21 05:15,-0.21,65
2018-02-21 05:30,-0.13,65
2018-02-21 05:45,-0.24,65
2018-02-21 06:00,-0.02,66
2018-02-21 06:15,0.01,66
2018-02-21 06:30,-0.15,66
2018-02-21 06:45,-0.22,66
2018-02-21 07:00,-0.17,66
2018-02-21 07:15,-0.17,66
2018-02-21 07:30,-0.36,66
2018-02-21 07:45,-0.45,67
2018-02-21 08:00,-0.4,66
2018-02-21 08:15,-0.3,66
2018-02-21 08:30,-0.14,65
2018-02-21 08:45,0.06,64
2018-02-21 09:00,0.27,63
2018-02-21 09:15,0.48,63
2018-02-21 09:30,1.49,63
2018-02-21 09:45,1.97,62
2018-02-21 10:00,2.34,61
2018-02-21 10:15,2.54,59
2018-02-21 10:30,2.85,58
2018-02-21 10:45,3.09,57
2018-02-21 11:00,3.32,56
2018-02-21 11:15,3.61,56
2018-02-21 11:30,3.49,56
2018-02-21 11:45,3.84,56
2018-02-21 12:00,4.05,55
2018-02-21 12:15,4.21,55
2018-02-21 12:30,4.33,54
2018-02-21 12:45,4.67,53
2018-02-21 13:00,4.29,54
2018-02-21 13:15,3.51,55
2018-02-21 13:30,2.7,56
2018-02-21 13:45,2.49,57
2018-02-21 14:00,2.44,58
2018-02-21 14:15,2.69,58
2018-02-21 14:30,2.85,58
2018-02-21 14:45,2.69,60
2018-02-21 15:00,2.7,60
2018-02-21 15:15,2.66,60
2018-02-21 15:30,2.67,59
2018-02-21 15:45,2.78,59
2018-02-21 16:00,2.68,59
2018-02-21 16:15,2.58,60
2018-02-21 16:30,2.44,61
2018-02-21 16:45,2.22,61
2018-02-21 17:00,1.97,61
2018-02-21 17:15,1.74,61
2018-02-21 17:30,1.57,61
2018-02-21 17:45,1.43,61
2018-02-21 18:00,1.27,62
2018-02-21 18:15,1.07,62
2018-02-21 18:30,1,62
2018-02-21 18:45,1.09,62
2018-02-21 19:00,1.28,62
2018-02-21 19:15,1.25,62
2018-02-21 19:30,1.24,62
2018-02-21 19:45,1.27,62
2018-02-21 20:00,1.32,62
2018-02-21 20:15,1.38,61
2018-02-21 20:30,1.35,60
2018-02-21 20:45,1.28,61
2018-02-21 21:00,1.18,62
2018-02-21 21:15,1.1,62
2018-02-21 21:30,1.03,63
2018-02-21 21:45,1,64
2018-02-21 22:00,0.95,64
2018-02-21 22:15,0.87,64
2018-02-21 22:30,0.74,65
2018-02-21 22:45,0.66,65
2018-02-21 23:00,0.58,66
2018-02-21 23:15,0.56,66
2018-02-21 23:30,0.48,67
2018-02-21 23:45,0.55,67
2018-02-22 00:00,0.54,66
2018-02-22 00:15,0.54,66
